Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Invoice Currency Unit
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Exeter GRANT,67238328,45418.14,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Glasgow GRANT,67238329,132062.97,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Kent GRANT,67238330,19998.11,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Leeds GRANT,67238331,163868.27,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Leicester GRANT,67238332,18703.23,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Liverpool GRANT,67238333,114991.51,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Nottingham GRANT,67238334,189396.83,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Oxford GRANT,67238335,292164.54,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Reading GRANT,67238336,39883.66,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Salford GRANT,67238337,14873.31,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Sheffield GRANT,67238338,229463.83,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Southampton GRANT,67238339,309152.64,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of St Andrews GRANT,67238340,108188.82,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Strathclyde GRANT,67238341,125279.67,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Surrey GRANT,67238342,63421.9,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Sussex GRANT,67238343,16642.26,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,Warwick University,67238344,171488.39,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of York GRANT,67238345,66962.77,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Bristol GRANT,67238346,15275.73,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Glamorgan GRANT,67238347,898.59,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Hull GRANT,67238348,898.58,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,Manchester Metropolitan University GRANT,67238349,898.59,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Leeds GRANT,67238350,6290.03,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Manufacturing Manufacturing,University College London GRANT,67238351,171003.64,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Manufacturing Manufacturing,University of Bristol GRANT,67238352,278451.31,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Manufacturing Manufacturing,University of Strathclyde GRANT,67238353,308150.7,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Manufacturing Manufacturing,University of Cambridge,67238354,182021.17,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Manufacturing Manufacturing,Swansea University,67238355,62951.91,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Energy Energy,University of York GRANT,67238356,108878.99,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,Aston University GRANT,67238357,3891.46,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,Brunel University GRANT,67238358,7782.92,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,"University of Wales, Cardiff - UWC",67238359,19457.3,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,City University,67238360,3891.46,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,Cranfield University,67238361,31131.69,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Durham GRANT,67238362,15565.84,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,Lancaster University GRANT,67238363,15565.84,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,Loughborough University GRANT,67238364,35023.15,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,Queen Mary University of London,67238365,7782.92,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,Sheffield Hallam University GRANT,67238366,11674.38,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,Swansea University,67238367,11674.38,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Edinburgh,67238368,31131.69,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Exeter GRANT,67238369,3891.46,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Greenwich GRANT,67238370,3891.46,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Hull GRANT,67238371,3891.46,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Kent GRANT,67238372,3891.46,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Liverpool GRANT,67238373,15565.84,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Nottingham GRANT,67238374,23348.77,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Oxford GRANT,67238375,27240.22,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Sheffield GRANT,67238376,23348.77,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Strathclyde GRANT,67238377,31131.69,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,Heriot-Watt University GRANT,67238378,3891.46,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,ICSTM,67238379,55080.46,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,King's College London,67238380,3891.46,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Newcastle upon Tyne GRANT,67238381,11674.38,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Manchester GRANT,67238382,93395.07,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University College London GRANT,67238383,62263.38,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Bath,67238384,15565.84,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Birmingham GRANT,67238385,7782.92,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Bristol GRANT,67238386,42806.07,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Cambridge,67238387,108960.91,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Central Lancashire GRANT,67238388,3891.46,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Leeds GRANT,67238389,54480.46,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Leicester GRANT,67238390,3891.46,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Southampton GRANT,67238391,50588.99,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of St Andrews GRANT,67238392,3891.46,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Surrey GRANT,67238393,23348.77,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Teesside GRANT,67238394,3891.46,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Warwick,67238395,35023.15,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of York GRANT,67238396,15565.84,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of the West of England,67238397,3891.46,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Southampton GRANT,67238398,3891.46,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,GU Global Uncertainty,R H B N C GRANT,67238399,163536.68,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,GU Global Uncertainty,University of Oxford GRANT,67238400,149617.72,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Dundee,67238401,21555.94,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Edinburgh,67238402,153610.02,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of East Anglia GRANT,67238403,24365.59,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Exeter GRANT,67238404,57789.62,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Glasgow GRANT,67238405,118000.37,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Kent GRANT,67238406,21179.04,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Leeds GRANT,67238407,178294.32,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Leicester GRANT,67238408,21274.98,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Liverpool GRANT,67238409,95996.53,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Nottingham GRANT,67238410,164343.89,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University College London GRANT,67238411,334357,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Bath,67238412,88318.69,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Bristol GRANT,67238413,211957.11,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Cambridge,67238414,359715.43,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Birmingham GRANT,67238415,114414.01,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Oxford GRANT,67238416,286949.92,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Reading GRANT,67238417,36327.2,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Sheffield GRANT,67238418,241312.81,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of St Andrews GRANT,67238419,132899.33,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Southampton GRANT,67238420,304247.14,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Strathclyde GRANT,67238421,109525.9,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Surrey GRANT,67238422,74057.63,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Sussex GRANT,67238423,24591.82,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of York GRANT,67238424,65670.94,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Warwick,67238425,203161.61,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,"University of Wales, Cardiff - UWC",67238426,62540.8,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,King's College London,67238427,51419.64,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,Lancaster University GRANT,67238428,48145.99,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,Loughborough University GRANT,67238429,46230.77,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,Queen Mary University of London,67238430,66742.54,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Newcastle upon Tyne GRANT,67238431,80837,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,Cranfield University,67238432,16554.63,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,ICSTM,67238433,517721.16,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,Heriot-Watt University GRANT,67238434,86553.33,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Durham GRANT,67238435,89658.48,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,Queen's University Belfast GRANT,67238436,78787.63,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,R H B N C GRANT,67238437,25729.22,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,University of Manchester GRANT,67238438,201463.91,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Corporate Programme,Swansea University,67238439,44334.43,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of the West of England,67238440,3960.99,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Nottingham GRANT,67238441,31687.92,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Sheffield GRANT,67238442,63375.84,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Oxford GRANT,67238443,55453.85,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,Royal Veterinary College GRANT,67238444,3960.99,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,Queen's University Belfast GRANT,67238445,3960.99,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Southampton GRANT,67238446,35648.91,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,Queen Mary University of London,67238447,19804.95,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Strathclyde GRANT,67238448,23765.93,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,R H B N C GRANT,67238449,3960.99,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Reading GRANT,67238450,11882.97,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Reading GRANT,67238450,11882.97,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Reading GRANT,67238450,11882.97,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Reading GRANT,67238450,35010.48,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Reading GRANT,67238450,35010.48,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,Heriot-Watt University GRANT,67238451,3960.99,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,ICSTM,67238452,79219.79,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,King's College London,67238453,7921.97,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Leeds GRANT,67238454,43570.88,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,Lancaster University GRANT,67238455,3960.99,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Aberdeen GRANT,67238456,3960.99,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Bath,67238457,15843.96,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Birmingham GRANT,67238459,19804.95,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Bristol GRANT,67238460,43570.88,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Cambridge,67238461,99024.74,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Surrey GRANT,67238462,15843.96,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Ulster GRANT,67238463,3960.99,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,Swansea University,67238464,11882.97,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Sussex GRANT,67238465,3960.99,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University College London GRANT,67238466,43570.88,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of York GRANT,67238467,19804.95,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Warwick,67238468,47531.88,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Newcastle upon Tyne GRANT,67238469,7921.97,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Liverpool GRANT,67238470,11882.97,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,London South Bank University GRANT,67238471,3960.99,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,London South Bank University GRANT,67238471,3960.99,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,London South Bank University GRANT,67238471,3960.99,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,London South Bank University GRANT,67238471,11670.16,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,London South Bank University GRANT,67238471,11670.16,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,"University of Wales, Cardiff - UWC",67238472,19804.95,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,Cranfield University,67238473,15843.96,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Durham GRANT,67238474,35648.91,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Edinburgh,67238475,11882.97,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Essex GRANT,67238476,11882.97,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Essex GRANT,67238476,11882.97,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Greenwich GRANT,67238477,3960.99,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,Loughborough University GRANT,67238478,15843.96,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Non Theme Specific,University of Manchester GRANT,67238479,83180.79,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Healthcare Healthcare,University College London GRANT,67238480,66190.51,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Healthcare Healthcare,University of Leeds GRANT,67238481,42788.3,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of Birmingham GRANT,67238482,42164.23,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Healthcare Healthcare,King's College London,67238483,57707.79,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,ICSTM,67238484,55626.73,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Healthcare Healthcare,University of Strathclyde GRANT,67238485,25367.49,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University of Strathclyde GRANT,67238485,25367.49,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Healthcare Healthcare,ICSTM,67238486,15383.16,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,ICSTM,67238486,46149.47,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,ICSTM,67238487,53283.48,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University of Cambridge,67238488,55632.44,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Healthcare Healthcare,University of Nottingham GRANT,67238489,54476.65,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,LWEC LWEC,University of Exeter GRANT,67238490,27479.13,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University of Exeter GRANT,67238490,27479.14,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC ICT,University of Exeter GRANT,67238490,6106.48,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Healthcare Healthcare,University of Manchester GRANT,67238491,57013.16,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University of Southampton GRANT,67238492,28459.8,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC ICT,University of Southampton GRANT,67238492,18973.2,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University of Oxford GRANT,67238493,56712.58,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University of Cambridge,67238494,61960.05,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,ICSTM,67238495,57456.5,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,GU Physical Sciences,University of Sheffield GRANT,67238496,4160.91,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University of Sheffield GRANT,67238496,37448.23,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Energy Energy,University of Sheffield GRANT,67238497,51029.78,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University of Bristol GRANT,67238498,58510.43,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Energy Energy,University of Nottingham GRANT,67238499,101532.7,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Manufacturing Manufacturing,University College London GRANT,67238501,26606.28,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University College London GRANT,67238501,26606.28,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Manufacturing Manufacturing,University of Sheffield GRANT,67238502,11152.54,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University of Sheffield GRANT,67238502,33457.61,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University of Leeds GRANT,67238503,36685.54,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Maths,University of Leeds GRANT,67238503,12228.52,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University of Surrey GRANT,67238504,38424.38,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Maths,University of Oxford GRANT,67238505,22239.41,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of Oxford GRANT,67238505,22239.4,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Maths,Lancaster University GRANT,67238506,47618.13,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Maths,University of Oxford GRANT,67238507,51359.89,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Maths,University of Oxford GRANT,67238508,52803.99,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Energy Energy,University of Birmingham GRANT,67238509,54086.15,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Maths,University of Warwick,67238510,45336.74,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,LWEC LWEC,Cranfield University,67238511,22143.94,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,Cranfield University,67238511,22143.94,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Manufacturing Manufacturing,University of Leicester GRANT,67238512,40967.63,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC ICT,ICSTM,67238513,54596.24,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,LWEC LWEC,ICSTM,67238514,10342.32,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Maths,ICSTM,67238514,58606.51,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Digital Economy Digital Economy,University of Bath,67238515,57910.44,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Digital Economy Digital Economy,University of Newcastle upon Tyne GRANT,67238516,55363.18,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Digital Economy Digital Economy,University of York GRANT,67238517,33149.79,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC ICT,University of York GRANT,67238517,33149.8,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Maths,University of Oxford GRANT,67238518,52110.43,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Manufacturing Manufacturing,University of Nottingham GRANT,67238519,56967.11,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC ICT,University of Edinburgh,67238520,48561.25,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Manufacturing Manufacturing,University of Cambridge,67238521,55987.8,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Energy Energy,University of Strathclyde GRANT,67238522,48961.25,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Digital Economy Digital Economy,University of Nottingham GRANT,67238523,160294.06,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Energy Energy,ICSTM,67238524,53275.01,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,Heriot-Watt University GRANT,67238525,65411.49,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC ICT,Heriot-Watt University GRANT,67238525,7267.94,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of Sheffield GRANT,67238526,48966.53,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,Manufacturing Manufacturing,University of Bath,67238527,10981.47,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,University of Bath,67238527,16472.2,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of Bath,67238527,27453.66,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Physical Sciences,University of Oxford GRANT,67238528,57879.56,GBP
BIS,EPSRC,23/10/2014,Training Awards - Postgraduates,NC Engineering,"University of Wales, Cardiff - UWC",67238529,10681.97,GBP
