Transparency Data ,,,,,,,,
Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Invoice Currency Unit
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,University of Cambridge,73684177,29852.38,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Process, Environment & Sustainability",Brunel University GRANT,73684178,895,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Oxford GRANT,73684179,37724.8,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Southampton GRANT,73684180,6936.64,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,Q M W,73684181,-11583.37,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Nottingham GRANT,73684182,24974.81,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,"Materials, Mechanical and Medical Engineering",Loughborough University GRANT,73684183,-14744.99,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",Loughborough University GRANT,73684183,11197.93,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Research Capacity,University of Nottingham GRANT,73684184,4081.61,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Newcastle upon Tyne GRANT,73684185,30800.29,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Newcastle upon Tyne GRANT,73684186,3883.15,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Bristol GRANT,73684187,24072.11,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Edinburgh,73684188,6080.58,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,Energy Research Capacity,Warwick University,73684189,-35245,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Research Capacity,Warwick University,73684189,42924.61,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Cambridge,73684190,52838.87,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University of Oxford GRANT,73684191,18162.29,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University of Birmingham GRANT,73684192,21186.73,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University of Portsmouth GRANT,73684193,6001.43,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Portsmouth GRANT,73684193,2000.49,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University of Bristol GRANT,73684194,19441.83,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University of Cambridge,73684195,24206.17,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Sheffield GRANT,73684197,-893.5,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Sheffield GRANT,73684197,23478.79,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Mathematical Sciences,Warwick University,73684198,14315.42,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Glasgow GRANT,73684199,9379.54,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Process, Environment & Sustainability",University of Cambridge,73684200,7214.09,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University College London GRANT,73684201,17459.42,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Manufacturing Manufacturing,Warwick University,73684202,15618.11,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Physical Sciences,University College London GRANT,73684203,-220,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University College London GRANT,73684203,28589.43,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Manufacturing Engineering,Liverpool John Moores University GRANT,73684204,9543.42,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University of Glasgow GRANT,73684205,11958.18,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University of Birmingham GRANT,73684206,629.55,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,Lancaster University GRANT,73684207,19843.59,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University of Cambridge,73684208,8430.66,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,ICSTM,73684209,15767.37,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,Bangor University,73684210,20506.57,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of East Anglia GRANT,73684211,-30773.08,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University College London GRANT,73684212,21397.69,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Cross Disciplinary Interfaces,University College London GRANT,73684213,33963.67,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University of Southampton GRANT,73684214,18592.64,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University of Kent GRANT,73684215,20150.07,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,King's College London,73684216,8897.85,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Aberdeen GRANT,73684217,17621.98,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Liverpool GRANT,73684218,1583.39,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Liverpool GRANT,73684218,3700.18,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,Queen Mary University of London,73684219,8189.24,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Manufacturing Engineering,Cranfield University,73684220,12654.54,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Strathclyde GRANT,73684221,11934.1,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Engineering,ICSTM,73684222,22983.25,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University of Glasgow GRANT,73684223,7920.13,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University College London GRANT,73684224,3700.75,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Surrey GRANT,73684225,14939.63,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Digital Economy Digital Economy,Institute of Education GRANT,73684226,34033.14,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,Digital Economy Digital Economy,ICSTM,73684227,-3610.98,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Digital Economy Digital Economy,ICSTM,73684227,49604.23,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University College London GRANT,73684228,24591.01,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Southampton GRANT,73684229,30080.07,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Manufacturing Manufacturing,ICSTM,73684230,22320.45,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,ICSTM,73684231,23154.33,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Durham GRANT,73684232,24396.89,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,"University of Wales, Cardiff - UWC",73684233,14241.21,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare ICT,University of Ulster GRANT,73684234,18817.09,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Sheffield GRANT,73684235,4796.25,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Sheffield GRANT,73684235,-60307.98,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Digital Economy Digital Economy,University of Nottingham GRANT,73684236,2514.96,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University of Warwick,73684237,28179.4,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University College London GRANT,73684238,913.26,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,Queen's University Belfast GRANT,73684239,8524.78,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,University of Sheffield GRANT,73684240,62054.04,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Healthcare Engineering,University of Oxford GRANT,73684241,22226.05,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University College London GRANT,73684242,20712.11,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Cambridge,73684243,-4603.71,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,"University of Wales, Cardiff - UWC",73684244,2962.67,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Manufacturing Manufacturing,University of Birmingham GRANT,73684245,8490.17,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University of Warwick,73684246,27811.12,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,GU Global Uncertainty,University of Edinburgh,73684247,33441.4,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,University of St Andrews GRANT,73684248,15797.53,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,University of Manchester GRANT,73684249,2893.25,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,Queen Mary University of London,73684250,-328.9,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Physical Sciences,Queen Mary University of London,73684251,-11584.96,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,ICSTM,73684252,1704.28,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Manufacturing Manufacturing,University College London GRANT,73684253,6294.03,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Maths,Brunel University GRANT,73684254,7400.07,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Energy,University of Southampton GRANT,73684255,3983.19,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC Engineering,Loughborough University GRANT,73684256,2350.89,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Southampton GRANT,73685062,-27592.76,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,NC ICT,University of Durham GRANT,73685063,-19586.38,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,Warwick University,73686083,201448.03,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Skills and Knowledge Flow,Warwick University,73686083,0.09,GBP
BIS,EPSRC,19/12/2014,Contract Staff,Admin KTEIG Projects,Reed Specialist Recruitment Ltd,73767127,2916,GBP
BIS,EPSRC,19/12/2014,Storage & Archiving Costs,EPSRC Corporate Services,Dennis's Removals,74131096,33.43,GBP
BIS,EPSRC,19/12/2014,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Lin Ma,74131101,160,GBP
BIS,EPSRC,19/12/2014,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Ioannis Ieropoulos,74131102,160,GBP
BIS,EPSRC,19/12/2014,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Garry Staunton Associates Limited,74131104,160,GBP
BIS,EPSRC,19/12/2014,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Professor David Greenwood,74131105,160,GBP
BIS,EPSRC,19/12/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,74212158,1.18,GBP
BIS,EPSRC,19/12/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,74212158,1.19,GBP
BIS,EPSRC,19/12/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,74212158,1.22,GBP
BIS,EPSRC,19/12/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,74212158,2.38,GBP
BIS,EPSRC,19/12/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,74212158,3.78,GBP
BIS,EPSRC,19/12/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,74212158,12.48,GBP
BIS,EPSRC,19/12/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,74212158,13.54,GBP
BIS,EPSRC,19/12/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,74212158,30.48,GBP
BIS,EPSRC,19/12/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,74212158,80.93,GBP
BIS,EPSRC,19/12/2014,Meetings & Catering,EPSRC Corporate Services,Banner Business Services Limited,74212159,24.62,GBP
BIS,EPSRC,19/12/2014,Meetings & Catering,EPSRC Corporate Services,Banner Business Services Limited,74212159,40.28,GBP
BIS,EPSRC,19/12/2014,Meetings & Catering,EPSRC Corporate Services,Banner Business Services Limited,74212159,92.2,GBP
BIS,EPSRC,19/12/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,74212160,1.18,GBP
BIS,EPSRC,19/12/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,74212160,5.4,GBP
BIS,EPSRC,19/12/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,74212160,11.34,GBP
BIS,EPSRC,19/12/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,74212160,13.54,GBP
BIS,EPSRC,19/12/2014,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,74212160,60.96,GBP
BIS,EPSRC,19/12/2014,Other Programme Costs,Archer,University of Edinburgh,74214139,281884.6,GBP
BIS,EPSRC,19/12/2014,Other Programme Costs,Archer,University of Edinburgh,74214162,156647.62,GBP
BIS,EPSRC,19/12/2014,T&S UK - Vehicle Hire,Programme Delivery Quantum Technology,Unspecified,74217118,7.72,GBP
BIS,EPSRC,19/12/2014,Corporate Events,Programme Delivery Impact,SIMPLY CHANGE LTD,74248077,725.1,GBP
BIS,EPSRC,19/12/2014,Health & Safety (inc. Medicals & Opticians),EPSRC Corporate Services,The Keyboard Company UK Ltd,74248099,10.74,GBP
BIS,EPSRC,19/12/2014,Health & Safety (inc. Medicals & Opticians),EPSRC Corporate Services,The Keyboard Company UK Ltd,74248099,120,GBP
BIS,EPSRC,19/12/2014,Photocopy Costs,JRS,PG Events Ltd,74248157,870,GBP
BIS,EPSRC,19/12/2014,Photocopy Costs,JRS,PG Events Ltd,74248159,1761,GBP
BIS,EPSRC,19/12/2014,Legal & Professional Services,Programme Delivery Maths,Eversheds,74248525,2091,GBP
BIS,EPSRC,19/12/2014,Photocopy Costs,JRS,Xerox (Uk) Ltd,74270064,129.48,GBP
BIS,EPSRC,19/12/2014,Photocopy Costs,JRS,Xerox (Uk) Ltd,74270074,129.48,GBP
BIS,EPSRC,19/12/2014,Photocopy Costs,JRS,Xerox (Uk) Ltd,74270079,129.48,GBP
BIS,EPSRC,19/12/2014,Photocopy Costs,JRS,Ricoh Uk Ltd,74271062,9383.04,GBP
BIS,EPSRC,19/12/2014,Photocopy Costs,JRS,RS Components,74278082,3.59,GBP
BIS,EPSRC,19/12/2014,Photocopy Costs,JRS,RS Components,74278082,28.56,GBP
BIS,EPSRC,19/12/2014,Photocopy Costs,JRS,RS Components,74278082,31.97,GBP
BIS,EPSRC,19/12/2014,Photocopy Costs,JRS,Oce (UK) Ltd,74287211,218.7,GBP
BIS,EPSRC,19/12/2014,T&S UK - Public Transport,Programme Delivery Leaders,Unspecified,74287282,11,GBP
BIS,EPSRC,19/12/2014,T&S UK - Public Transport,Programme Delivery Leaders,Unspecified,74287287,8.5,GBP
BIS,EPSRC,19/12/2014,T&S UK - Mileage,Programme Delivery Energy,Unspecified,74287288,16.2,GBP
BIS,EPSRC,19/12/2014,T&S UK - Public Transport,Programme Delivery Energy,Unspecified,74287288,1.2,GBP
BIS,EPSRC,19/12/2014,T&S UK - Public Transport,Programme Delivery Energy,Unspecified,74287288,37.9,GBP
BIS,EPSRC,19/12/2014,T&S UK - Subsistence,Programme Delivery Energy,Unspecified,74287288,10,GBP
BIS,EPSRC,19/12/2014,T&S UK - Subsistence,Programme Delivery Energy,Unspecified,74287288,11.99,GBP
BIS,EPSRC,22/12/2014,Storage & Archiving Costs,EPSRC Corporate Services,Pickfords Ltd,70115108,798,GBP
BIS,EPSRC,22/12/2014,Agency Staff,Strategy,Brook Street (Uk) Ltd,71042194,366.24,GBP
BIS,EPSRC,22/12/2014,Agency Staff,Strategy,Brook Street (Uk) Ltd,71042202,677.54,GBP
BIS,EPSRC,22/12/2014,Photocopy Costs,JRS,Intelligent Finishing Systems Ltd,71944062,38.88,GBP
BIS,EPSRC,22/12/2014,Photocopy Costs,JRS,Intelligent Finishing Systems Ltd,71944062,544.32,GBP
BIS,EPSRC,22/12/2014,Storage & Archiving Costs,EPSRC Corporate Services,Pickfords Ltd,72886378,638.4,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,Physical Sciences,Science & Technology Facilities Council,73676228,5463.5,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,NC Physical Sciences,Science & Technology Facilities Council,73676310,32770.44,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,NC Infrastructure,Science & Technology Facilities Council,73676728,23420.7,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,NC Engineering,Science & Technology Facilities Council,73676851,13636.09,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,NC ICT,Science & Technology Facilities Council,73676894,3878.98,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,NC Physical Sciences,Science & Technology Facilities Council,73676918,27185.33,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,Physical Sciences,Science & Technology Facilities Council,73680261,2700.18,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,Information and Communications Technology,Science & Technology Facilities Council,73680287,36393.96,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,Infrastructure and International,Science & Technology Facilities Council,73680287,9098.49,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,Mathematical Sciences,Science & Technology Facilities Council,73680287,45492.45,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,Cross Disciplinary Interfaces,Science & Technology Facilities Council,73680306,12457.55,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",Science & Technology Facilities Council,73680306,14450.76,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,Physical Sciences,Science & Technology Facilities Council,73680306,22921.89,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,NC Infrastructure,Science & Technology Facilities Council,73680362,3153.33,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,NC Maths,Science & Technology Facilities Council,73680495,2340.12,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,NC Physical Sciences,Science & Technology Facilities Council,73680495,1002.9,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,NC ICT,Science & Technology Facilities Council,73680763,10186.14,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,NC Infrastructure,Science & Technology Facilities Council,73680783,59079.33,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,NC Engineering,Science & Technology Facilities Council,73680810,20743.64,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,NC ICT,Science & Technology Facilities Council,73680820,5471.67,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,Energy Energy,NERC 9704,73680855,82848.58,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,Energy Energy,NERC 9704,73680861,56429.04,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,Energy Energy,Science & Technology Facilities Council,73680917,18589.79,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,NC Engineering,Science & Technology Facilities Council,73680917,17159.81,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,NC Infrastructure,Science & Technology Facilities Council,73680941,42717.8,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,Digital Economy Digital Economy,NERC Centre for Ecology and Hydrology (CEH Wallingford),73682211,18805.04,GBP
BIS,EPSRC,22/12/2014,Research Grant Expenditure,Physical Sciences,Saarland University,73684196,10568.45,GBP
BIS,EPSRC,22/12/2014,Other Programme Costs,NC Physical Sciences,University of Liverpool,74126412,236276,GBP
BIS,EPSRC,22/12/2014,T&S UK - Other Charges,Communications and Stakeholder Engagement,Unspecified,74402400,3.5,GBP
BIS,EPSRC,22/12/2014,T&S UK - Public Transport,Communications and Stakeholder Engagement,Unspecified,74402400,7.6,GBP
BIS,EPSRC,22/12/2014,T&S UK - Public Transport,Communications and Stakeholder Engagement,Unspecified,74402400,13,GBP
BIS,EPSRC,22/12/2014,T&S UK - Subsistence,Communications and Stakeholder Engagement,Unspecified,74402400,8.84,GBP
BIS,EPSRC,22/12/2014,T&S UK - Subsistence,Communications and Stakeholder Engagement,Unspecified,74402400,11.7,GBP
BIS,EPSRC,22/12/2014,T&S UK - Subsistence,Communications and Stakeholder Engagement,Unspecified,74402400,14.38,GBP
BIS,EPSRC,22/12/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,74402401,6.2,GBP
BIS,EPSRC,22/12/2014,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,74402401,10,GBP
BIS,EPSRC,22/12/2014,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,74402401,26.4,GBP
BIS,EPSRC,22/12/2014,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,74402402,19.25,GBP
BIS,EPSRC,22/12/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,74402403,2.7,GBP
BIS,EPSRC,22/12/2014,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,74402403,3,GBP
BIS,EPSRC,22/12/2014,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,74402403,10,GBP
BIS,EPSRC,22/12/2014,Contract Staff,Admin KTEIG Projects,Reed Specialist Recruitment Ltd,74402514,2916,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Programme Delivery Maths,Non Employee Expenses Supplier,74408069,73.5,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Programme Delivery Maths,Non Employee Expenses Supplier,74408070,157.49,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,74408071,85.19,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,OSG Operational Projects,Non Employee Expenses Supplier,74408072,60.5,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,74408073,119.28,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,74408074,24.97,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Programme Delivery Energy,Non Employee Expenses Supplier,74408075,206.5,GBP
BIS,EPSRC,22/12/2014,Fees (Including College Members),Programme Delivery Energy,Non Employee Expenses Supplier,74408076,160,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,74408077,51.5,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,74408078,75.2,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,74408079,92.65,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,74408080,198.68,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,74408081,53,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,74408082,63.5,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,74408083,99.57,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,74408084,132.39,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,74408085,175.05,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,RCUK-Newton Activity,Non Employee Expenses Supplier,74408086,63.27,GBP
BIS,EPSRC,22/12/2014,Fees (Including College Members),RCUK-Newton Activity,Non Employee Expenses Supplier,74408087,320,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,RCUK-Newton Activity,Non Employee Expenses Supplier,74408088,135.4,GBP
BIS,EPSRC,22/12/2014,Fees (Including College Members),RCUK-Newton Activity,Non Employee Expenses Supplier,74408089,320,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Admin KTEIG Projects,Non Employee Expenses Supplier,74408090,180.25,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Admin KTEIG Projects,Non Employee Expenses Supplier,74408091,75.4,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,74408092,62.2,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Programme Delivery Maths,Non Employee Expenses Supplier,74408093,255.75,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Programme Delivery Maths,Non Employee Expenses Supplier,74408094,85.5,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Programme Delivery Maths,Non Employee Expenses Supplier,74408095,76.5,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Programme Delivery LWEC,Non Employee Expenses Supplier,74408096,67.6,GBP
BIS,EPSRC,22/12/2014,Fees (Including College Members),Programme Delivery LWEC,Non Employee Expenses Supplier,74408097,160,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Programme Delivery Maths,Non Employee Expenses Supplier,74408098,62.17,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,74408099,142,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,74408100,159.55,GBP
BIS,EPSRC,22/12/2014,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,74408101,160,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,74408102,90.7,GBP
BIS,EPSRC,22/12/2014,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,74408103,160,GBP
BIS,EPSRC,22/12/2014,Non-staff travel and subsistance,Strategy,Non Employee Expenses Supplier,74408104,153,GBP
BIS,EPSRC,22/12/2014,Fees (Including College Members),Strategy,Non Employee Expenses Supplier,74408105,160,GBP
