Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Currency
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Cambridge,34175184,363435.27,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of York GRANT,34175185,60647.93,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of East Anglia GRANT,34175186,17101.64,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Edinburgh,34175187,147418.37,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Exeter GRANT,34175188,26571.63,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Glasgow GRANT,34175189,110843.87,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Kent GRANT,34175190,17856.54,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Leeds GRANT,34175191,173772.83,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Leicester GRANT,34175192,21079.69,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Liverpool GRANT,34175193,139467.42,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Nottingham GRANT,34175194,150696.06,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Oxford GRANT,34175195,292136.66,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Reading GRANT,34175196,44820.84,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Salford GRANT,34175197,19241.54,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Sheffield GRANT,34175198,220129.79,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Southampton GRANT,34175199,254369.23,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of St Andrews GRANT,34175200,89606.23,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Strathclyde GRANT,34175201,126616.11,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Surrey GRANT,34175202,62824.7,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Sussex GRANT,34175203,15576.26,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,Warwick University,34175204,128009.36,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Sheffield GRANT,34175205,7793.18,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Southampton GRANT,34175206,5195.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,Swansea University,34175207,2597.73,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,Brunel University GRANT,34175208,2597.73,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,ICSTM,34175209,2597.73,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,Manchester Metropolitan University GRANT,34175210,2597.73,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University College London GRANT,34175211,2597.73,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Bristol GRANT,34175212,15586.36,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Cambridge,34175213,18184.09,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Leeds GRANT,34175214,2597.73,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Liverpool GRANT,34175215,2597.73,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Nottingham GRANT,34175216,5195.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Oxford GRANT,34175217,5195.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,Aston University GRANT,34175218,5625,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Cross Disciplinary Interfaces,University of Strathclyde GRANT,34175219,68853.04,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Cross Disciplinary Interfaces,University of Leeds GRANT,34175220,71415.68,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Cross Disciplinary Interfaces,Warwick University,34175221,70801.96,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Energy Research Capacity,University of Edinburgh,34175222,371045.93,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Mathematical Sciences,University of Edinburgh,34175223,7500,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Mathematical Sciences,University of Oxford GRANT,34175224,7473,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Mathematical Sciences,Warwick University,34175225,7216.2,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Mathematical Sciences,University College London GRANT,34175226,7500,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Mathematical Sciences,Lancaster University GRANT,34175227,7500,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Mathematical Sciences,University of Manchester GRANT,34175228,7500,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Manchester GRANT,34175229,39882.81,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Aberdeen GRANT,34175230,11964.85,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,ICSTM,34175231,67800.79,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Open University GRANT,34175232,3988.28,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Glasgow GRANT,34175233,15953.12,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Birmingham GRANT,34175234,19941.41,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Oxford GRANT,34175235,39882.81,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Aston University GRANT,34175236,7976.57,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of St Andrews GRANT,34175237,3988.28,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Strathclyde GRANT,34175238,23929.69,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Edinburgh,34175239,19941.41,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Central Lancashire GRANT,34175240,11964.85,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Q M W,34175241,11964.85,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Sheffield GRANT,34175242,27917.97,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Exeter GRANT,34175243,3988.28,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of West of Scotland,34175244,3988.28,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of East London GRANT,34175245,3988.28,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Greenwich GRANT,34175246,3988.28,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Southampton GRANT,34175247,43871.1,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Brunel University GRANT,34175248,15953.12,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Royal College of Art GRANT,34175249,3988.28,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Birmingham City University GRANT,34175250,3988.28,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Birmingham City University GRANT,34175250,3988.28,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Birmingham City University GRANT,34175250,3988.28,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Surrey GRANT,34175251,27917.97,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Leicester GRANT,34175252,3988.28,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Bath,34175253,11964.85,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Newcastle upon Tyne GRANT,34175254,3988.28,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Loughborough University GRANT,34175255,35894.54,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,King's College London,34175256,23929.69,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,"University of Wales, Cardiff - UWC",34175257,31906.26,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Reading GRANT,34175258,3988.28,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Oxford Brookes University GRANT,34175259,3988.28,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Cranfield University,34175260,15953.12,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Lancaster University GRANT,34175261,19941.41,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University College London GRANT,34175262,39882.81,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Wales Aberystwyth,34175263,3988.28,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Sussex GRANT,34175264,7976.57,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Coventry University GRANT,34175265,11964.85,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Heriot-Watt University GRANT,34175266,3988.28,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Liverpool GRANT,34175267,23929.69,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Cambridge,34175268,83753.92,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Nottingham GRANT,34175269,39882.81,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Swansea University,34175270,7976.57,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of York GRANT,34175271,23929.69,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Durham GRANT,34175272,15953.12,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Bolton GRANT,34175273,3988.28,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,Queen's University Belfast GRANT,34175274,100043.56,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Warwick University,34175276,19941.41,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,Brunel University GRANT,34175277,23790.74,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,"University of Wales, Cardiff - UWC",34175278,68727.5,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,Cranfield University,34175279,20280.4,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Durham GRANT,34175280,97687.64,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,Heriot-Watt University GRANT,34175281,83089.11,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,ICSTM,34175282,484788.84,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,King's College London,34175283,39261.99,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,Lancaster University GRANT,34175284,44375.7,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,Loughborough University GRANT,34175285,47742.88,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Newcastle upon Tyne GRANT,34175286,73322.7,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,Q M W,34175287,73361.78,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,R H B N C GRANT,34175288,4083.97,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,Swansea University,34175289,44279.3,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Manchester GRANT,34175290,249480.87,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University College London GRANT,34175291,250645.18,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Aberdeen GRANT,34175292,19080.3,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Bath,34175293,84833.57,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Birmingham GRANT,34175294,103954.47,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Bristol GRANT,34175295,194722.29,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Cambridge,34175296,377057.86,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of East Anglia GRANT,34175297,16295.94,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Edinburgh,34175298,179164.84,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Exeter GRANT,34175299,45418.14,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Glasgow GRANT,34175300,132062.97,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Kent GRANT,34175301,19998.11,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Leeds GRANT,34175302,163868.27,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Leicester GRANT,34175303,18703.23,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Liverpool GRANT,34175304,114991.51,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Nottingham GRANT,34175305,189396.83,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Oxford GRANT,34175306,292164.54,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Reading GRANT,34175307,39883.66,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Salford GRANT,34175308,14873.31,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Sheffield GRANT,34175309,229463.83,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Southampton GRANT,34175310,309152.64,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of St Andrews GRANT,34175311,108188.82,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Strathclyde GRANT,34175312,125279.67,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Surrey GRANT,34175313,67323.59,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Sussex GRANT,34175314,16642.26,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,Warwick University,34175315,171488.39,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of York GRANT,34175316,66962.77,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Bristol GRANT,34175317,67800.79,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Glamorgan GRANT,34175318,3988.28,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Hull GRANT,34175319,3988.28,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,NC Physical Sciences,University of Oxford GRANT,34175320,8698.75,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Manchester Metropolitan University GRANT,34175322,3988.28,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Leeds GRANT,34175323,27917.97,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Manufacturing Manufacturing,University College London GRANT,34175324,111736.37,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Manufacturing Manufacturing,University of Bristol GRANT,34175325,181944.31,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Manufacturing Manufacturing,University of Strathclyde GRANT,34175326,201350.34,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Manufacturing Manufacturing,University of Cambridge,34175327,118935.41,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Manufacturing Manufacturing,Swansea University,34175328,41133.73,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Energy Energy,University of York GRANT,34175329,108004.16,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Aston University GRANT,34175330,3891.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Brunel University GRANT,34175331,7782.92,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,"University of Wales, Cardiff - UWC",34175332,19457.3,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,City University,34175333,3891.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,City University,34175333,3891.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,City University,34175333,3891.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,City University,34175333,11465.31,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,City University,34175333,11465.31,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Cranfield University,34175334,31131.69,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Durham GRANT,34175335,15565.84,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Lancaster University GRANT,34175336,15565.84,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Loughborough University GRANT,34175337,35023.15,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Loughborough University GRANT,34175337,35023.15,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Loughborough University GRANT,34175337,35023.15,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Loughborough University GRANT,34175337,103187.79,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Loughborough University GRANT,34175337,103187.79,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Queen Mary University of London,34175338,7782.92,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Sheffield Hallam University GRANT,34175339,11674.38,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,Swansea University,34175340,11674.38,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Edinburgh,34175341,31131.69,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Exeter GRANT,34175342,3891.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Greenwich GRANT,34175343,3891.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Hull GRANT,34175344,3891.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Hull GRANT,34175344,3891.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Hull GRANT,34175344,3891.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Hull GRANT,34175344,11465.31,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Hull GRANT,34175344,11465.31,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Liverpool GRANT,34175345,15565.84,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Nottingham GRANT,34175346,23348.77,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Oxford GRANT,34175347,27240.22,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Sheffield GRANT,34175348,23348.77,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Strathclyde GRANT,34175349,31131.69,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,ICSTM,34175350,54480.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,King's College London,34175351,3891.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Newcastle upon Tyne GRANT,34175352,11674.38,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Manchester GRANT,34175354,93395.07,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University College London GRANT,34175355,62263.38,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Bath,34175356,15565.84,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Birmingham GRANT,34175357,7782.92,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Bristol GRANT,34175358,42806.07,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Cambridge,34175359,108960.91,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Central Lancashire GRANT,34175360,3891.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Leeds GRANT,34175361,54480.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Leicester GRANT,34175362,3891.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Southampton GRANT,34175363,50588.99,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of St Andrews GRANT,34175364,3891.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of St Andrews GRANT,34175364,3891.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of St Andrews GRANT,34175364,3891.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of St Andrews GRANT,34175364,11465.31,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of St Andrews GRANT,34175364,11465.31,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Surrey GRANT,34175365,23348.77,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Teesside GRANT,34175366,3891.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Teesside GRANT,34175366,3891.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Teesside GRANT,34175366,3891.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Teesside GRANT,34175366,11465.31,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Teesside GRANT,34175366,11465.31,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of Warwick,34175367,35023.15,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of York GRANT,34175368,15565.84,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Non Theme Specific,University of the West of England,34175369,3891.46,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,GU Global Uncertainty,R H B N C GRANT,34175370,89498.23,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,GU Global Uncertainty,University of Oxford GRANT,34175371,94129.89,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Dundee,34175372,63479.7,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Edinburgh,34175373,452363.37,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of East Anglia GRANT,34175374,71753.77,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Exeter GRANT,34175375,170183.6,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Leeds GRANT,34175376,525055.71,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Liverpool GRANT,34175377,282698.44,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Nottingham GRANT,34175378,483973.34,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University College London GRANT,34175379,984641.87,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Cambridge,34175380,1059319.47,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Oxford GRANT,34175382,845033.62,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Sheffield GRANT,34175383,710637.74,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of St Andrews GRANT,34175384,391372.81,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Strathclyde GRANT,34175385,322540.83,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Surrey GRANT,34175386,218090.96,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Sussex GRANT,34175387,72420,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of York GRANT,34175388,193393.19,GBP
BIS,EPSRC,23/10/2013,Training Awards - Postgraduates,Corporate Programme,University of Warwick,34175389,598286.96,GBP
