Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Currency
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Energy Research Capacity,Queen's University Belfast GRANT,37922440,55.41,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,User Led Research and Knowledge Transfer,Queen's University Belfast GRANT,37922440,55.41,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Research Capacity,Queen's University Belfast GRANT,37922440,19972.41,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,User Led Research and Knowledge Transfer,Queen's University Belfast GRANT,37922440,19972.39,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Public Engagement,University of Edinburgh,37922441,10286.5,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,"Materials, Mechanical and Medical Engineering",University of Leeds GRANT,37922442,-939.62,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Leeds GRANT,37922442,65728.93,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Information and Communications Technology,Q M W,37922443,79609.46,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Oxford GRANT,37922444,13586.51,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Physical Sciences,University of Oxford GRANT,37922444,66334.17,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Infrastructure and International,University of Oxford GRANT,37922445,8518.96,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Infrastructure and International,University of Oxford GRANT,37922445,96754.19,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Public Engagement,University of Liverpool GRANT,37922446,-1856,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Information and Communications Technology,University of Bristol GRANT,37922447,195580.61,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,"Materials, Mechanical and Medical Engineering",University of Birmingham GRANT,37922448,19113.67,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Birmingham GRANT,37922448,111315.88,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Physical Sciences,University of Strathclyde GRANT,37922449,-1566.29,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Physical Sciences,University of Strathclyde GRANT,37922449,52138.32,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Information and Communications Technology,University of Oxford GRANT,37922450,-36916.01,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,"Materials, Mechanical and Medical Engineering",University of Bristol GRANT,37922451,-2451.82,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Bristol GRANT,37922451,88102.91,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Physical Sciences,University of Manchester GRANT,37922452,31581.82,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Energy Multidisciplinary Applications,University of Cambridge,37922453,4405.68,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Multidisciplinary Applications,University of Cambridge,37922453,79099.77,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,User Led Research and Knowledge Transfer,University College London GRANT,37922454,48252.98,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,User Led Research and Knowledge Transfer,University College London GRANT,37922454,25499.6,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Nano Science through Engineering to Application,University of Bristol GRANT,37922455,249.28,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Nano Science through Engineering to Application,University of Bristol GRANT,37922455,23481.26,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Physical Sciences,University College London GRANT,37922456,49103.81,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,"Process, Environment & Sustainability",University of Southampton GRANT,37922457,-1155.06,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Process, Environment & Sustainability",University of Southampton GRANT,37922457,33588.34,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,User Led Research and Knowledge Transfer,University College London GRANT,37922458,-6625.03,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,User Led Research and Knowledge Transfer,University College London GRANT,37922458,49441.27,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Mathematical Sciences,Warwick University,37922459,56751.28,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Physical Sciences,Open University GRANT,37922460,-13160,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Physical Sciences,Open University GRANT,37922460,26722.21,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Process, Environment & Sustainability",University of Aberdeen GRANT,37922461,14884.38,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,"Process, Environment & Sustainability",University of Bristol GRANT,37922462,-3200,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Process, Environment & Sustainability",University of Bristol GRANT,37922462,19534.38,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Physical Sciences,University of Edinburgh,37922463,-16046.48,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Physical Sciences,University of Edinburgh,37922463,23956.07,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,"Materials, Mechanical and Medical Engineering",University of Southampton GRANT,37922464,-1441.28,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Southampton GRANT,37922464,20280.75,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,User Led Research and Knowledge Transfer,University of Oxford GRANT,37922465,1364.27,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,User Led Research and Knowledge Transfer,University of Oxford GRANT,37922465,39253.89,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Infrastructure and International,Diamond Light Source Ltd GRANT,37922466,409.04,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Leeds GRANT,37922467,21078.1,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Bath,37922468,55457.37,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Multidisciplinary Applications,University of Strathclyde GRANT,37922469,31550.71,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Cross Disciplinary Interfaces,ICSTM,37922470,-9556.95,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Cross Disciplinary Interfaces,ICSTM,37922470,53743.74,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,User Led Research and Knowledge Transfer,University of Westminster GRANT,37922471,2379.07,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,User Led Research and Knowledge Transfer,University of Westminster GRANT,37922471,59485.83,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,User Led Research and Knowledge Transfer,ICSTM,37922472,-805.85,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,User Led Research and Knowledge Transfer,ICSTM,37922472,53203.67,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Information and Communications Technology,Q M W,37922473,11880.21,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Nottingham GRANT,37922474,16111.8,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Mathematical Sciences,Keele University,37922475,953.93,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Information and Communications Technology,De Montfort University,37922476,-3321.01,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Information and Communications Technology,De Montfort University,37922476,278.59,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Huddersfield,37922477,4764.9,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Process, Environment & Sustainability",University of Huddersfield,37922477,8849.1,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Physical Sciences,Warwick University,37922478,8569.25,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Research Capacity,Cranfield University,37922479,33602.45,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Energy Research Capacity,ICSTM,37922480,-4700,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Research Capacity,ICSTM,37922480,-62345.12,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Physical Sciences,Warwick University,37922482,2085.33,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Physical Sciences,Q M W,37922483,-533.74,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Physical Sciences,Q M W,37922483,25008.29,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Infrastructure and International,ICSTM,37922484,434.56,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Infrastructure and International,ICSTM,37922484,20191.46,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Infrastructure and International,University of Edinburgh,37922485,2384.35,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Information and Communications Technology,University of Southampton GRANT,37922486,-1544.4,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Information and Communications Technology,University of Southampton GRANT,37922486,27560.78,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,"Process, Environment & Sustainability",University of Bath,37922487,-3309.1,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Process, Environment & Sustainability",University of Bath,37922487,29136.06,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,"Materials, Mechanical and Medical Engineering",King's College London,37922488,13896.63,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,"Process, Environment & Sustainability",University of Edinburgh,37922489,2500.45,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Process, Environment & Sustainability",University of Edinburgh,37922489,27586.47,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Mathematical Sciences,Q M W,37922490,33001.63,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Corporate Programme,"University of Wales, Cardiff - UWC",37922491,-743.51,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Corporate Programme,"University of Wales, Cardiff - UWC",37922491,62987.09,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Corporate Programme,ICSTM,37922492,9457.97,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Corporate Programme,ICSTM,37922492,242343.4,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Mathematical Sciences,University of Edinburgh,37922493,-14829.53,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Information and Communications Technology,University of Oxford GRANT,37922494,-5723,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Mathematical Sciences,ICSTM,37922495,-76.24,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Mathematical Sciences,University of Bath,37922496,1338.02,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,User Led Research and Knowledge Transfer,Queen's University Belfast GRANT,37922497,-3928.8,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,User Led Research and Knowledge Transfer,Queen's University Belfast GRANT,37922497,65198.6,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Cross Disciplinary Interfaces,University of Cambridge,37922498,8853.5,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Information and Communications Technology,University of Cambridge,37922498,2473.78,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Cambridge,37922498,1692.58,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,"Process, Environment & Sustainability",University of Birmingham GRANT,37922499,20151.6,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Process, Environment & Sustainability",University of Birmingham GRANT,37922499,-32569.56,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Physical Sciences,University of St Andrews GRANT,37922500,26826.24,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,User Led Research and Knowledge Transfer,Swansea University,37922501,2386.01,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Multidisciplinary Applications,University College London GRANT,37922502,32650.71,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Physical Sciences,ICSTM,37922503,-28,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Physical Sciences,ICSTM,37922503,25345.66,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Physical Sciences,University of Strathclyde GRANT,37922504,30941.08,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,"Materials, Mechanical and Medical Engineering",University of Liverpool GRANT,37922505,38.44,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Liverpool GRANT,37922505,13490.27,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Mathematical Sciences,Loughborough University GRANT,37922506,4072.07,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,"Materials, Mechanical and Medical Engineering",ICSTM,37922507,2544.44,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",ICSTM,37922507,26931.87,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Mathematical Sciences,University of Manchester GRANT,37922508,-94.55,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Mathematical Sciences,University of Manchester GRANT,37922508,31929.59,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,User Led Research and Knowledge Transfer,University of Oxford GRANT,37922509,44640,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,User Led Research and Knowledge Transfer,University of Oxford GRANT,37922509,-3074.68,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,User Led Research and Knowledge Transfer,City University,37922510,27206.5,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,User Led Research and Knowledge Transfer,University of Cambridge,37922511,28624.43,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,User Led Research and Knowledge Transfer,ICSTM,37922512,113375.85,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,User Led Research and Knowledge Transfer,University of Newcastle upon Tyne GRANT,37922513,15969.56,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Mathematical Sciences,University of Oxford GRANT,37922515,-1393.26,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Mathematical Sciences,Warwick University,37922516,16349.32,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Mathematical Sciences,University of Bristol GRANT,37922517,19824.94,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Physical Sciences,University of Hull GRANT,37922518,7904.38,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Leeds GRANT,37922519,-16039.2,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Physical Sciences,University of Leeds GRANT,37922519,-37424.78,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Physical Sciences,University of York GRANT,37922520,-3360,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Physical Sciences,University of York GRANT,37922520,4283.78,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Information and Communications Technology,University of Bath,37922521,940.8,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Information and Communications Technology,University of Bath,37922521,7153.54,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Physical Sciences,University of Newcastle upon Tyne GRANT,37922522,12608.91,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Mathematical Sciences,University of Bristol GRANT,37922523,-41.58,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Physical Sciences,University of Bristol GRANT,37922523,-166.3,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Infrastructure and International,ICSTM,37922524,28938.75,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Infrastructure and International,University of Bristol GRANT,37922525,39485.29,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Infrastructure and International,ICSTM,37922526,-761.28,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Infrastructure and International,ICSTM,37922526,58177.12,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Mathematical Sciences,University of Edinburgh,37922527,11221.78,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Mathematical Sciences,University of Bristol GRANT,37922528,7558.66,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Mathematical Sciences,University of Oxford GRANT,37922529,-21683.17,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Process, Environment & Sustainability",University of Newcastle upon Tyne GRANT,37922530,32230.45,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Infrastructure and International,Q M W,37922531,4551.08,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Process, Environment & Sustainability",Loughborough University GRANT,37922532,9686.62,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Infrastructure and International,ICSTM,37922534,-3200,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Infrastructure and International,ICSTM,37922534,11571.39,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Infrastructure and International,Warwick University,37922535,-32.46,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Infrastructure and International,Warwick University,37922535,25136.19,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Infrastructure and International,University of Manchester GRANT,37922536,1360.37,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Infrastructure and International,University of Manchester GRANT,37922536,444.46,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Infrastructure and International,University of Edinburgh,37922537,7292.45,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Infrastructure and International,University College London GRANT,37922538,34644.13,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Infrastructure and International,University of Edinburgh,37922539,3534.96,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Infrastructure and International,ICSTM,37922540,-552.77,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Infrastructure and International,ICSTM,37922540,24318.41,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Infrastructure and International,University of Cambridge,37922541,2561.45,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Digital Economy,University of Central Lancashire GRANT,37922542,44571.13,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Digital Economy,University of Nottingham GRANT,37922543,20449.99,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Information and Communications Technology,University of Sheffield GRANT,37922544,652.48,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Information and Communications Technology,University of Sheffield GRANT,37922544,9929.49,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Digital Economy,University of Cambridge,37922545,26523.35,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,User Led Research and Knowledge Transfer,Cranfield University,37922546,57905.46,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,User Led Research and Knowledge Transfer,Cranfield University,37922548,40796.8,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Digital Economy,University College London GRANT,37922549,35653.17,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Digital Economy,University of Nottingham GRANT,37922550,27599.89,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Process, Environment & Sustainability",University of Cambridge,37922551,20697.16,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Mathematical Sciences,University of Sheffield GRANT,37922552,-1720.48,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Mathematical Sciences,University of Glasgow GRANT,37922553,7705.31,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Information and Communications Technology,Goldsmiths College University of London,37922554,23501.27,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Physical Sciences,Warwick University,37922555,-6683.22,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Physical Sciences,Queen's University Belfast GRANT,37922556,10892.4,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Mathematical Sciences,University of Bristol GRANT,37922557,3695.3,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Information and Communications Technology,ICSTM,37922558,-4333.27,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Information and Communications Technology,ICSTM,37922558,15775.26,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Process, Environment & Sustainability",Lancaster University GRANT,37922559,16591.4,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Physical Sciences,Heriot-Watt University GRANT,37922560,-1234.75,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Physical Sciences,Heriot-Watt University GRANT,37922560,24733.33,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Process, Environment & Sustainability",University of Sheffield GRANT,37922561,-33749.75,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Sheffield GRANT,37922562,6256.27,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Physical Sciences,University of Sheffield GRANT,37922562,2085.43,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Exeter GRANT,37922563,16730.71,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Information and Communications Technology,University of Oxford GRANT,37922564,-10935.2,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Information and Communications Technology,University of Oxford GRANT,37922564,56969.68,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Birmingham GRANT,37922565,22163.12,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Exeter GRANT,37922566,15112.92,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Sheffield GRANT,37922567,13969.23,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Bristol GRANT,37922568,8058.25,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Engineering,University of Manchester GRANT,37922569,-63520.54,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy ICT,University of Manchester GRANT,37922569,-31760.27,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Physical Sciences,University of Manchester GRANT,37922569,-31760.27,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,Queen's University Belfast GRANT,37922570,3519.23,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,ICSTM,37922571,18522.48,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Non Theme Specific,University of Cambridge,37922572,28629.33,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Non Theme Specific,University College London GRANT,37922573,24394.19,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Birmingham GRANT,37922574,24271.11,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Durham GRANT,37922575,6973.06,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Durham GRANT,37922575,6973.05,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Leeds GRANT,37922576,19948.09,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Non Theme Specific,University of Manchester GRANT,37922577,37112.74,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Maths,University College London GRANT,37922578,23406.11,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Maths,Warwick University,37922579,33336.6,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Manufacturing ICT,University of Sheffield GRANT,37922580,13920.24,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Strathclyde GRANT,37922581,13905.7,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Brighton GRANT,37922582,24984.92,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Maths,University of Sussex GRANT,37922583,5896.88,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,Loughborough University GRANT,37922584,21018.52,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Sheffield GRANT,37922585,52151.03,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Edinburgh,37922586,36384.09,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Strathclyde GRANT,37922587,29263.18,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,Open University GRANT,37922588,-12285.75,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,City University,37922589,43280.31,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,University of Nottingham GRANT,37922590,12594.43,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,University of Durham GRANT,37922591,24873.44,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,Heriot-Watt University GRANT,37922592,21386.83,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Digital Economy Digital Economy,University of Edinburgh,37922593,232.28,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Maths,Open University GRANT,37922594,22659.79,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Maths,University of Cambridge,37922595,23967.44,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC ICT,Nottingham Trent University GRANT,37922596,-27.78,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Kent GRANT,37922597,1796.02,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare Physical Sciences,University of Nottingham GRANT,37922598,24341.99,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Physical Sciences,ICSTM,37922599,25128.5,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Southampton GRANT,37922600,-3624.91,GBP
BIS,EPSRC,20/12/2013,Capital Grants & Equipment to HEIs,Energy Multidisciplinary Applications,Cranfield University,37922601,-11058.27,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Energy Multidisciplinary Applications,Cranfield University,37922601,22108.91,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,NC Engineering,University of Bristol GRANT,37922602,-342525.35,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Healthcare Engineering,University College London GRANT,37922603,1715.73,GBP
BIS,EPSRC,20/12/2013,Research Grant Expenditure,Digital Economy Digital Economy,University of Sussex GRANT,37922604,23166.62,GBP
